lista,proveedor,codigo,codigo_padded,producto,tipo,familia_codigo,familia,subfamilia_codigo,barras,uc,uv
ORIGEN,0000001077 - POS ORIGEN,8621,0000008621,CORTADILLO ORIGEN,KIT,0000,SIN FAMILIA,,9900862100003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8704,0000008704,SANDWICH DE SHORT RIB,KIT,0000,SIN FAMILIA,,9900870400003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9025,0000009025,D EXTRA ARRACHERA P/DESAYUNOS 120 GR,KIT,0002,EXTRAS Y TOOPPING,,9900902500008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9023,0000009023,D EXTRA HUEVOS P/DESAYUNOS (2) PZ,KIT,0002,EXTRAS Y TOOPPING,,9900902300004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9024,0000009024,D EXTRA POLLO PECHUGA DE P/DESAYUNOS 120 GR,KIT,0002,EXTRAS Y TOOPPING,,9900902400001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9066,0000009066,D EXTRA PORK BELLY P/DESAYUNOS,KIT,0002,EXTRAS Y TOOPPING,,9900906600001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8098,0000008098,EXTRA DE BOLA DE HELADO,KIT,0002,EXTRAS Y TOOPPING,,9900809800003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5041,0000005041,EXTRA DE BOLA DE HELADO KETO,KIT,0002,EXTRAS Y TOOPPING,,9900504100002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8151,0000008151,EXTRA DE CHIMICHURRI,KIT,0002,EXTRAS Y TOOPPING,,9900815100005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8156,0000008156,EXTRA DE CHOCOLATE GLASEADO,KIT,0002,EXTRAS Y TOOPPING,,9900815600000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9602,0000009602,EXTRA DE CHORIZO,KIT,0002,EXTRAS Y TOOPPING,,9900960200001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8157,0000008157,EXTRA DE CREMA DE PISTACHE,KIT,0002,EXTRAS Y TOOPPING,,9900815700007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1070,0000001070,EXTRA DE GUACAMOLE,KIT,0002,EXTRAS Y TOOPPING,,9900107200000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8148,0000008148,EXTRA DE PARMESANO,KIT,0002,EXTRAS Y TOOPPING,,9900814800005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8149,0000008149,EXTRA DE QUESO GOUDA,KIT,0002,EXTRAS Y TOOPPING,,9900814900002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8530,0000008530,EXTRA DE QUESO P. HAMBURGUESA,KIT,0002,EXTRAS Y TOOPPING,,9900853000008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7465,0000007465,EXTRA DE TAQUITO CALLEJERO (1),KIT,0002,EXTRAS Y TOOPPING,,9900746500004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7468,0000007468,EXTRA TACO DE CHORIZO (1),KIT,0002,EXTRAS Y TOOPPING,,9900746800005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7467,0000007467,EXTRA TACO DE PULPO A LAS BRASAS (1),KIT,0002,EXTRAS Y TOOPPING,,9900746700008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7466,0000007466,EXTRA TACO VOLTEADO DE CAMARON (1),KIT,0002,EXTRAS Y TOOPPING,,9900746600001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5037,0000005037,FRIJOLES PUERCOS,KIT,0002,EXTRAS Y TOOPPING,,9900503700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4367,0000004367,SERVICIO DE ENTRADA,KIT,0002,EXTRAS Y TOOPPING,,9900436700004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8132,0000008132,CAFE LATTE,KIT,0003,CAFES Y TES,,9900813200004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8386,0000008386,CERVEZA BOHEMIA CRISTAL,KIT,0004,CERVEZAS,,9900838600001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1407,0000001407,CERVEZA CIENFUEGOS VOLCAN,KIT,0004,CERVEZAS,,9900140900004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10047,0000010047,CERVEZA CORONA EXTRA,KIT,0004,CERVEZAS,,9901004700006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9478,0000009478,CERVEZA EVENTO COMODATO PZ,KIT,0004,CERVEZAS,,9900947800002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10053,0000010053,CERVEZA MICHELOB ULTRA,KIT,0004,CERVEZAS,,9901005300007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10065,0000010065,CERVEZA MODELO DORADA CERO,KIT,0004,CERVEZAS,,9901006500000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10050,0000010050,CERVEZA MODELO ESPECIAL,KIT,0004,CERVEZAS,,9901005000006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10056,0000010056,CERVEZA NEGRA MODELO,KIT,0004,CERVEZAS,,9901005600008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10059,0000010059,CERVEZA PACIFICO,KIT,0004,CERVEZAS,,9901005900009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10062,0000010062,CERVEZA STELLA ARTOIS,KIT,0004,CERVEZAS,,9901006200009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8384,0000008384,CERVEZA TECATE 0.0,KIT,0004,CERVEZAS,,9900838400007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4447,0000004447,CERVEZA TECATE ORIGINAL,KIT,0004,CERVEZAS,,9900444700003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10044,0000010044,CERVEZA VICTORIA,KIT,0004,CERVEZAS,,9901004400005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4359,0000004359,ENSALADA DE CITRICOS,KIT,0005,ENSALADAS,,9900435900009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4665,0000004665,ENSALADA ORIGEN,KIT,0005,ENSALADAS,,9900466500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,845,0000000845,ENSALADA TIBIA DE CHAYOTE AL CARBON,KIT,0005,ENSALADAS,,9900084700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7058,0000007058,AGUACHILE DE NEW YORK,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900705800008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7394,0000007394,AGUACHILE NEGRO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900739400007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4370,0000004370,BARBACOA MONTERREY,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900437000004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4355,0000004355,BETABEL A LAS BRASAS CON CITRICOS,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900435500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,863,0000000863,BETABELES A LA BRASA CON CITRICOS,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900086500009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,899,0000000899,CAZUELITA DE CAMARONES,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900090100004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7236,0000007236,CEBOLLITAS MIGNON,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900723600000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8861,0000008861,CEVICHE MIXTO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900886100003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5129,0000005129,CHAMPIÑONES CHIPOTLUDOS,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900512900007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7377,0000007377,CHILACA RELLENA C/QUESO Y TOCINO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900737700000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,396,0000000396,COCTEL DE MARISCOS CAPITAL,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900039600008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7371,0000007371,COL BRASEADA,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900737100008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8903,0000008903,ELOTES CALLEJEROS,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900890300000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8082,0000008082,EMPANADAS,SERVICIO,0006,ENTRADAS Y COMPLEMENTOS,,9900808200002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8901,0000008901,ESPARRAGOS A LAS BRASAS ORIGEN,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900890100006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,730,0000000730,FIDEO SECO NORTEÑO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900073000000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,657,0000000657,MAC AND CHEESE ORIGEN,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900065700000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1627,0000001627,MOLLEJAS A LA BRASA ORIGEN,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900162900006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4379,0000004379,PANELA ENCOSTRADO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900437900007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4395,0000004395,PAPAS CALLEJERAS,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900439500007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8866,0000008866,PAPAS GAJO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900886600008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7393,0000007393,PEREJIL FRITO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900739300000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8626,0000008626,PESCADILLAS,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900862600008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8213,0000008213,PURE DE PAPA ORIGEN,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900821300000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8618,0000008618,QUESABIRRIA,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900861800003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7399,0000007399,QUESO BRIE NORTEÑO,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900739900002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7403,0000007403,TACOS DE VOLTEADO DE CAMARON (4),KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900740300006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7396,0000007396,TIRADITO DE ATUN,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900739600001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4544,0000004544,VERDURAS A LAS BRASAS,KIT,0006,ENTRADAS Y COMPLEMENTOS,,9900454400009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4302,0000004302,LI ANCHO REYES ROJO COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900430200005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4593,0000004593,LI APEROL COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900459300007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9769,0000009769,LI CARAJILLO BLACKMORE 1000 ML,KIT,0008,LICORES Y DIGESTIVOS,,9900976900001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9770,0000009770,LI CARAJILLO BLACKMORE COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900977000007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9778,0000009778,LI CASSI BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900977800003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9779,0000009779,LI CASSI BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900977900000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9796,0000009796,LI COCO BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900979600007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9797,0000009797,LI COCO BLACKMORE COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900979700004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9790,0000009790,LI CURAZAO BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900979000005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9791,0000009791,LI CURAZAO BLACKMORE COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900979100002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4300,0000004300,LI DE CHAMBORD,KIT,0008,LICORES Y DIGESTIVOS,,9900430000001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4299,0000004299,LI DE CHAMBORD COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900429900008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4192,0000004192,LI DE CURAZAO AZUL,KIT,0008,LICORES Y DIGESTIVOS,,9900419200002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5330,0000005330,LI DE CURAZAO AZUL COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900533000007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9781,0000009781,LI LIMONCELLO BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900978100003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9782,0000009782,LI LIMONCELLO BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900978200000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9793,0000009793,LI MELON BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900979300006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9794,0000009794,LI MELON BLACKMORE COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900979400003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9784,0000009784,LI NARANJA BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900978400004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9785,0000009785,LI NARANJA BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900978500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4191,0000004191,LI RUMCHATA,KIT,0008,LICORES Y DIGESTIVOS,,9900419100005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4427,0000004427,LI RUMCHATA COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900442700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9787,0000009787,LI SAUCO BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900978700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9788,0000009788,LI SAUCO BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900978800002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9772,0000009772,LI SPIRITZ BLACKMORE,KIT,0008,LICORES Y DIGESTIVOS,,9900977200001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9773,0000009773,LI SPIRITZ BLACKMORE COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900977300008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,862,0000000862,LI VERMOUTH CINZANO DRY COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900086400002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,3929,0000003929,LI VERMOUTH CINZANO EXTRA DRY COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900392900005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,864,0000000864,LI VERMOUTH CINZANO ROSSO COPA,KIT,0008,LICORES Y DIGESTIVOS,,9900086600006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4306,0000004306,HAMBURGUESA DE SHORT RIB,KIT,0010,HAMBURGUESAS AL CARBON,,9900430600003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4411,0000004411,HAMBURGUESA ORIGEN,KIT,0010,HAMBURGUESAS AL CARBON,,9900441100004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7455,0000007455,HAMBURGUESA SLIDERS,KIT,0010,HAMBURGUESAS AL CARBON,,9900745500005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4266,0000004266,FLAN A LA YUCATECA,KIT,0011,POSTRES,,9900426600000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10076,0000010076,HELADO ORIGEN,SERVICIO,0011,POSTRES,,9901007600006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,767,0000000767,HOJALDRE NORTEÑOS CON DULCE DE LECHE,KIT,0011,POSTRES,,9900076700006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,462,0000000462,KITKAT EXPLOSION,KIT,0011,POSTRES,,9900046200000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4376,0000004376,MIL HOJAS DE PLATANO Y GLORIA,KIT,0011,POSTRES,,9900437600006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,1058,0000001058,MOSTACHON CRUJIENTE DE HIGOS,KIT,0011,POSTRES,,9900106000007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8622,0000008622,PAN DE MUERTO,KIT,0011,POSTRES,,9900862200000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8624,0000008624,PASTEL DE CHOCOLATE,KIT,0011,POSTRES,,9900862400004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8623,0000008623,PIÑAS ORIGEN,KIT,0011,POSTRES,,9900862300007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8657,0000008657,POSTRE DE CUMPLEAÑOS,SERVICIO,0011,POSTRES,,9900865700002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8828,0000008828,RED VELVET,KIT,0011,POSTRES,,9900882800006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7439,0000007439,ROLL DE CANELA ORIGEN,KIT,0011,POSTRES,,9900743900005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4250,0000004250,TARTA KETO,KIT,0011,POSTRES,,9900425000009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8140,0000008140,TIRAMISU LOVE,KIT,0011,POSTRES,,9900814000009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8567,0000008567,TIRAMISU ROSA,KIT,0011,POSTRES,,9900856700004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9680,0000009680,FILETE DE RES (ESTELAR) KG,KIT,0012,CERTIFIED PRIME BEEF,,9900968000009,KG,KG
ORIGEN,0000001077 - POS ORIGEN,8633,0000008633,AGUJA NORTEÑA NACIONAL GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900863300006,GR,GR
ORIGEN,0000001077 - POS ORIGEN,8981,0000008981,ARRACHERA ENTRAÑA 500 GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900898100008,GR,GR
ORIGEN,0000001077 - POS ORIGEN,8979,0000008979,ARRACHERA ENTRAÑA PAQUETE 3 1.2 KG,KIT,0013,CARNES Y ESPECIALIDADES,,9900897900005,GR,GR
ORIGEN,0000001077 - POS ORIGEN,4632,0000004632,ARRACHERA USDA CHOISE GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900463200003,GR,GR
ORIGEN,0000001077 - POS ORIGEN,7436,0000007436,COSTILLA DE CERDO AL BBQ DE TAMARINDO,KIT,0013,CARNES Y ESPECIALIDADES,,9900743600004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10005,0000010005,COWBOY GR,KIT,0013,CARNES Y ESPECIALIDADES,,9901000500006,GR,GR
ORIGEN,0000001077 - POS ORIGEN,7435,0000007435,FILETE AL TRAPO,KIT,0013,CARNES Y ESPECIALIDADES,,9900743500007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,300,0000000300,FUEGO DE MAR,KIT,0013,CARNES Y ESPECIALIDADES,,9900030000005,GR,GR
ORIGEN,0000001077 - POS ORIGEN,8071,0000008071,HAMBURGUESA INFANTIL,KIT,0013,CARNES Y ESPECIALIDADES,,9900807100006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5362,0000005362,NEW YORK COLGANTE GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900536200008,GR,GR
ORIGEN,0000001077 - POS ORIGEN,7451,0000007451,NEW YORK ORIGEN,KIT,0013,CARNES Y ESPECIALIDADES,,9900745100007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8491,0000008491,OSOBUCO EN MOLE,KIT,0013,CARNES Y ESPECIALIDADES,,9900849100002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7452,0000007452,PAPA ORIGEN C. RIB EYE COLGANTE,KIT,0013,CARNES Y ESPECIALIDADES,,9900745200004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8980,0000008980,PAQ 4 RIB EYE COLGANTE,KIT,0013,CARNES Y ESPECIALIDADES,,9900898000001,GR,GR
ORIGEN,0000001077 - POS ORIGEN,8864,0000008864,PECHUGA NAPOLITANA,KIT,0013,CARNES Y ESPECIALIDADES,,9900886400004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8627,0000008627,PESCADO A LA ENSENADA,KIT,0013,CARNES Y ESPECIALIDADES,,9900862700005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8865,0000008865,PESCADO ENVUELTO,KIT,0013,CARNES Y ESPECIALIDADES,,9900886500001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8698,0000008698,PICAÑA C. PESTO DE CHAYA,KIT,0013,CARNES Y ESPECIALIDADES,,9900869800005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8635,0000008635,PICAÑA NACIONAL GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900863500000,GR,GR
ORIGEN,0000001077 - POS ORIGEN,8097,0000008097,POLLO ORIGEN,KIT,0013,CARNES Y ESPECIALIDADES,,9900809700006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,10006,0000010006,PORTER HOUSE GR,KIT,0013,CARNES Y ESPECIALIDADES,,9901000600003,GR,GR
ORIGEN,0000001077 - POS ORIGEN,7437,0000007437,PULPO AL CHIMICHURRI,KIT,0013,CARNES Y ESPECIALIDADES,,9900743700001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,5763,0000005763,RIB EYE COLGANTE GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900576300003,GR,GR
ORIGEN,0000001077 - POS ORIGEN,8631,0000008631,RIB EYE NACIONAL GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900863100002,GR,GR
ORIGEN,0000001077 - POS ORIGEN,7430,0000007430,SALMON A LAS BRASAS,KIT,0013,CARNES Y ESPECIALIDADES,,9900743000002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8699,0000008699,SALMON EN COSTRA DE PISTACHE Y CILANTRO,KIT,0013,CARNES Y ESPECIALIDADES,,9900869900002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4338,0000004338,SHORT RIB PARRILLA COLGANTE GR,KIT,0013,CARNES Y ESPECIALIDADES,,9900433800004,GR,GR
ORIGEN,0000001077 - POS ORIGEN,10004,0000010004,TOMAHAWK GR,KIT,0013,CARNES Y ESPECIALIDADES,,9901000400009,GR,GR
ORIGEN,0000001077 - POS ORIGEN,5309,0000005309,AGUA MINERAL ORIGEN 355 ML,KIT,0015,REFRESCOS Y MEZCLADORES,,9900530900003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4070,0000004070,AGUA NATURAL CIEL 355 ML,KIT,0015,REFRESCOS Y MEZCLADORES,,9900407000003,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9364,0000009364,VASO JUGO DE NARANJA,KIT,0015,REFRESCOS Y MEZCLADORES,,9900936400008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7397,0000007397,SOPE DE MOLLEJA,KIT,0017,TACOS Y TOSTADAS,,9900739700008,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8862,0000008862,TACOS BAÑADOS,KIT,0017,TACOS Y TOSTADAS,,9900886200000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7408,0000007408,TACOS DE CHORIZO (4),KIT,0017,TACOS Y TOSTADAS,,9900740800001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,712,0000000712,TACOS DE FILETE C/TUETANO (2),KIT,0017,TACOS Y TOSTADAS,,9900071200006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7402,0000007402,TACOS DE PORK BELLY (3),KIT,0017,TACOS Y TOSTADAS,,9900740200009,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4437,0000004437,TACOS DE PULPO A LAS BRASAS (3),KIT,0017,TACOS Y TOSTADAS,,9900443700004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8200,0000008200,TACOS ENCOSTRADOS,KIT,0017,TACOS Y TOSTADAS,,9900820000000,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,7401,0000007401,TAQUITOS CALLEJEROS (4),KIT,0017,TACOS Y TOSTADAS,,9900740100002,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8630,0000008630,TOSTADA DE PAPADA,KIT,0017,TACOS Y TOSTADAS,,9900863000005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4779,0000004779,TOSTADA LORENZA DE ARRACHERA (1),KIT,0017,TACOS Y TOSTADAS,,9900477900005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9276,0000009276,VT ALTO TINTO G. CABERNET,KIT,0018,VINOS TINTOS,,9900927600004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9277,0000009277,VT ALTO TINTO G. CABERNET COPA,KIT,0018,VINOS TINTOS,,9900927700001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,4315,0000004315,VT ANTONA GARCIA,KIT,0018,VINOS TINTOS,,9900431500005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,8480,0000008480,VT APHOTIC RED,KIT,0018,VINOS TINTOS,,9900848000006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9729,0000009729,VT AVANIEL CRIANZA,KIT,0018,VINOS TINTOS,,9900972900005,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9730,0000009730,VT AVANIEL CRIANZA COPA,KIT,0018,VINOS TINTOS,,9900973000001,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9303,0000009303,VT AVANIEL ROBLE TEMPRANILLO,KIT,0018,VINOS TINTOS,,9900930300007,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9304,0000009304,VT AVANIEL ROBLE TEMPRANILLO COPA,KIT,0018,VINOS TINTOS,,9900930400004,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9285,0000009285,VT BLANK VERSE PINOT NOIR,KIT,0018,VINOS TINTOS,,9900928500006,PZ,PZ
ORIGEN,0000001077 - POS ORIGEN,9286,0000009286,VT BLANK VERSE PINOT NOIR COPA,KIT,0018,VINOS TINTOS,,9900928600003,PZ,PZ
